"","CO_ENTIDADE","NO_ENTIDADE","TP_SITUACAO_FUNCIONAMENTO","DT_ANO_LETIVO_TERMINO","CO_REGIAO","TP_LOCALIZACAO","IN_CONVENIADA_PP","IN_LOCAL_FUNC_SALAS_EMPRESA","IN_AGUA_CACIMBA","IN_AGUA_FONTE_RIO","IN_ENERGIA_INEXISTENTE","IN_LIXO_COLETA_PERIODICA","IN_SALA_DIRETORIA","IN_LABORATORIO_CIENCIAS","IN_SALA_ATENDIMENTO_ESPECIAL","IN_QUADRA_ESPORTES_COBERTA","IN_QUADRA_ESPORTES_DESCOBERTA","IN_QUADRA_ESPORTES","IN_COZINHA","IN_BIBLIOTECA","IN_SALA_LEITURA","IN_BIBLIOTECA_SALA_LEITURA","IN_PARQUE_INFANTIL","IN_BERCARIO","IN_BANHEIRO_FORA_PREDIO","IN_BANHEIRO_DENTRO_PREDIO","IN_BANHEIRO_EI","IN_SECRETARIA","IN_BANHEIRO_CHUVEIRO","IN_REFEITORIO","IN_AUDITORIO","IN_ALOJAM_ALUNO","IN_ALOJAM_PROFESSOR","IN_AREA_VERDE","QT_SALAS_EXISTENTES","IN_INTERNET","IN_BANDA_LARGA","QT_FUNCIONARIOS","IN_ALIMENTACAO","TP_AEE","IN_FUNDAMENTAL_CICLOS","TP_LOCALIZACAO_DIFERENCIADA","IN_MATERIAL_ESP_QUILOMBOLA","IN_MATERIAL_ESP_INDIGENA","IN_EDUCACAO_INDIGENA","TP_INDIGENA_LINGUA","CO_LINGUA_INDIGENA","IN_BRASIL_ALFABETIZADO","IN_FINAL_SEMANA","IN_MEDIACAO_SEMIPRESENCIAL","IN_ESPECIAL_EXCLUSIVA","IN_PROFISSIONALIZANTE","IN_COMUM_CRECHE","IN_COMUM_FUND_AF","IN_COMUM_MEDIO_MEDIO","IN_COMUM_MEDIO_INTEGRADO","IN_COMUM_MEDIO_NORMAL","IN_ESP_EXCLUSIVA_FUND_AF","IN_ESP_EXCLUSIVA_MEDIO_MEDIO","IN_ESP_EXCLUSIVA_MEDIO_INTEGR","IN_ESP_EXCLUSIVA_MEDIO_NORMAL","Endereço","Telefone","Dependência.Administrativa","Categoria.Escola.Privada","Regulamentação.pelo.Conselho.de.Educação","Latitude","Longitude"
"259",43106749,"ESC EST ENS FUN MARIA ALTINA DE ARAUJO",1,"21/12/2018",4,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,NA,4,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ETR ESTRADA COSTA GAMA 3501, 3501 HIPICA. 91787-133 Porto Alegre - RS.","(51) 32642948","Estadual","Não Informado","Sim",-30.13709,-51.17321
"260",43106757,"ESC EST ENS FUN MARIA JOSE MABILDE",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,6,1,1,29,1,1,0,0,0,0,0,NA,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"R PRESIDENTE VARGAS 129, 129 ARQUIPELAGO. 90090-000 Porto Alegre - RS.","(51) 32116332","Estadual","Não Informado","Sim",-30.02895,-51.25261
"261",43106765,"ESC EST ENS MED MARIZ E BARROS",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,21,0,NA,53,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"AV DEL ELY CORREA PRADO 915, 915 MARIO QUINTANA. 91260-300 Porto Alegre - RS.","","Estadual","Não Informado","Sim",-30.03582,-51.10683
"262",43106773,"ESC EST ENS FUN MATIAS DE ALBUQUERQUE",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,4,1,1,11,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AV JUCA BATISTA 3450, 3450 IPANEMA. 91755-000 Porto Alegre - RS.","(51) 32647148","Estadual","Não Informado","Sim",-30.15437,-51.19983
"263",43106781,"ESC EST ENS FUN MEDIANEIRA",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,16,1,1,48,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R GENERAL GOMES CARNEIRO 45, 45 MEDIANEIRA. 90870-310 Porto Alegre - RS.","","Estadual","Não Informado","Sim",-30.06416,-51.21066
"264",43106790,"ESC EST ED BAS MONSENHOR LEOPOLDO HOFF",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,18,1,0,50,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"R MOEMA 255, 255 CHACARA DAS PEDRAS. 91330-500 Porto Alegre - RS.","(51) 33818551","Estadual","Não Informado","Sim",-30.03823,-51.16359
"265",43106803,"ESC EST ENS FUN MONSENHOR ROBERTO LANDELL DE MOURA",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,13,1,1,28,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R JOSE GOMES 400, 400 TRISTEZA. 91910-280 Porto Alegre - RS.","(51) 32681021","Estadual","Não Informado","Sim",-30.10794,-51.24946
"266",43106811,"ESC EST ENS FUN MONTE LIBANO",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,11,1,1,18,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R LEMURIA 10, 10 IPANEMA. 91760-530 Porto Alegre - RS.","(51) 32469874","Estadual","Não Informado","Sim",-30.12988,-51.22735
"267",43106820,"ESC EST ENS FUN NOSSA SENHORA DA CONCEICAO",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,9,1,1,28,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"AV AVENIDA JOAO ANTONIO SILVEIRA 5070, 5070 LOMBA DO PINHEIRO. 91796-022 Porto Alegre - RS.","","Estadual","Não Informado","Sim",NA,NA
"268",43106838,"ESC EST ENS FUN PROFESSORA MARIA THEREZA DA SILVEIRA",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,9,1,1,16,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R FURRIEL LUIZ ANTONIO DE VARGAS 135, 135 MONT SERRAT. 90470-130 Porto Alegre - RS.","(51) 33307824","Estadual","Não Informado","Sim",-30.02847,-51.1828
"269",43106846,"ESC EST ENS FUN NEHYTA MARTINS RAMOS",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,8,0,NA,32,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"AV DO LAMI 1150, 1150 BELEM NOVO. 91782-701 Porto Alegre - RS.","","Estadual","Não Informado","Sim",-30.21123,-51.16954
"270",43106854,"ESC EST ENS FUN PROFESSORA AURORA PEIXOTO DE AZEVEDO",1,"21/12/2018",4,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,27,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R PEDRO DOS SANTOS SA 50 PREDIO, 50 PREDIO. SARANDI. 91120-150 Porto Alegre - RS.","(51) 33441236","Estadual","Não Informado","Sim",-29.98749,-51.13644
"271",43106862,"ESC EST ENS FUN OLEGARIO MARIANO",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,19,1,0,37,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R OLINDA 99, 99 FLORESTA. 90240-570 Porto Alegre - RS.","(51) 32682236","Estadual","Não Informado","Sim",-30.01503,-51.20134
"272",43106870,"ESC EST ENS FUN OSCAR SCHMITT",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,18,1,1,33,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R DO PESCADOR 690, 690 ARQUIPELAGO. 90090-170 Porto Alegre - RS.","(51) 32031915","Estadual","Não Informado","Sim",NA,NA
"273",43106889,"ESC EST ENS FUN OSORIO DUQUE ESTRADA",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,11,1,1,29,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R CIDADE DE NATAL 125, 125 TRISTEZA. 91900-040 Porto Alegre - RS.","(51) 32683593","Estadual","Não Informado","Sim",-30.10149,-51.24529
"274",43106897,"ESC EST ENS FUN OTAVIO MANGABEIRA",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,11,1,1,28,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R SILVIO SILVEIRA SOARES 2711, 2711 CAMAQUA. 91910-460 Porto Alegre - RS.","(51) 32427144","Estadual","Não Informado","Sim",-30.10436,-51.23346
"275",43106900,"ESC EST ENS FUN OTHELO ROSA",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,7,1,1,21,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"AV INDEPENDENCIA 1065, 1065 INDEPENDENCIA. 90035-077 Porto Alegre - RS.","(51) 32222492","Estadual","Não Informado","Sim",-30.02931,-51.21037
"276",43106919,"ESC EST ENS FUN PADRE LEO",1,"21/12/2018",4,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,32,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R RUA NOSSA SENHORA DE FATIMA 195 PREDIO, 195 PREDIO. RUBEM BERTA. 91250-472 Porto Alegre - RS.","(51) 33661088","Estadual","Não Informado","Sim",-30.01412,-51.09662
"277",43106927,"ESC EST ENS FUN MARIA CRISTINA CHIKA",1,"21/12/2018",4,1,NA,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,19,0,NA,41,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"ETR JOAO DE OLIVEIRA REMIAO 6505, 6505 LOMBA DO PINHEIRO. 91560-000 Porto Alegre - RS.","(51) 33198365","Estadual","Não Informado","Sim",-30.12474,-51.1043
"278",43106935,"ESC EST ENS FUN PARAIBA CIEP",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,24,1,1,62,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R ADAO PINHEIRO DA SILVA 490, 490 ABERTA DOS MORROS. 91751-030 Porto Alegre - RS.","(51) 32486569","Estadual","Não Informado","Sim",-30.13825,-51.21568
"279",43106943,"COL ESTADUAL PARANA",1,"21/12/2018",4,1,NA,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,1,1,39,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"AV TAQUARI 395, 395 CRISTAL. 90810-180 Porto Alegre - RS.","(51) 32491222","Estadual","Não Informado","Sim",-30.078,-51.24217
"280",43106951,"ESC EST ENS FUN VICENTE DA FONTOURA",1,"21/12/2018",4,1,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,30,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"ETR EDGAR PIRES DE CASTRO 5580, 5580 BELEM NOVO. 91785-199 Porto Alegre - RS.","(51) 32482287","Estadual","Não Informado","Sim",-30.17661,-51.14472
"281",43106960,"ESC EST ENS FUN PAULINA MORESCO",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,12,1,1,37,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R TOME ANTONIO DE SOUZA 160 PREDIO, 160 PREDIO. ABERTA DOS MORROS. 91750-170 Porto Alegre - RS.","(51) 32612036","Estadual","Não Informado","Sim",-30.13357,-51.19804
"282",43106978,"ESC EST ENS FUN PADRE THEODORO AMSTAD",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,8,1,0,12,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R VALENTIM VICENTINI 255, 255 IAPI. 90520-220 Porto Alegre - RS.","(51) 33416002","Estadual","Não Informado","Sim",-30.01617,-51.17752
"283",43106986,"ESC EST ENS FUN PEDRO AMERICO",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,9,1,0,27,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"ETR CHAPEU DO SOL 1680, 1680 BELEM NOVO. 91787-030 Porto Alegre - RS.","","Estadual","Não Informado","Sim",-30.18311,-51.16323
"284",43106994,"ESC EST ENS FUN PEDRO SIRANGELO",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,11,1,1,31,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"AV JOSE CORREA DA SILVA 380, 380 JARDIM DAS PALMEIRAS. 91740-380 Porto Alegre - RS.","","Estadual","Não Informado","Sim",-30.10654,-51.22427
"285",43107001,"ESC EST ENS FUN PIAUI",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,12,1,1,30,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R GREGORIO DA FONSECA 91, 91 NONOAI. 90830-260 Porto Alegre - RS.","(51) 32662033","Estadual","Não Informado","Sim",-30.08824,-51.22351
"286",43107036,"ESC EST ENS FUN PORTO ALEGRE",1,"21/12/2018",4,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,33,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R JOAO DALLEGRAVE 130, 130 MORRO SANTANA. 91260-170 Porto Alegre - RS.","(51) 33877988","Estadual","Não Informado","Sim",-30.03789,-51.12552
"287",43107044,"ESC EST ENS FUN SIMOES LOPES NETO",1,"21/12/2018",4,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,1,25,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"TRV IRMAO PEDRO S/N, S/N TERESOPOLIS. 91720-360 Porto Alegre - RS.","(51) 33222548","Estadual","Não Informado","Sim",-30.08544,-51.20798
"288",43107052,"ESC EST ENS FUN GENOVEVA DA COSTA BERNARDES",1,"21/12/2018",4,1,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,1,27,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"ETR OTAVIANO JOSE PINTO 50, 50 LAMI. 91787-660 Porto Alegre - RS.","(51) 32596336","Estadual","Não Informado","Sim",-30.24108,-51.08015
"289",43107060,"ESC EST ENS FUN PROFESSOR AFONSO GUERREIRO LIMA",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14,1,1,26,1,1,0,0,0,0,0,NA,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"R RUA BANCO INGLES 300, 300 SANTA TEREZA. 90840-600 Porto Alegre - RS.","(51) 32320122","Estadual","Não Informado","Sim",-30.07187,-51.22134
"290",43107079,"ESC EST ENS MED PROFESSOR ALCIDES CUNHA",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,19,1,1,68,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"R HELIO PIMPAO 52, 52 MORRO SANTANA. 91450-330 Porto Alegre - RS.","(51) 33861032","Estadual","Não Informado","Sim",-30.03896,-51.12339
"291",43107087,"ESC EST ENS FUN AURELIO REIS",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,11,1,1,34,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R MONTE ALEGRE 119, 119 JARDIM FLORESTA. 91040-120 Porto Alegre - RS.","","Estadual","Não Informado","Sim",-30.00283,-51.15659
"292",43107095,"ESC EST ENS FUN PROF CARLOS RODRIGUES DA SILVA",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,11,1,0,19,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R GUARACAPA 33, 33 SANTA MARIA GORETTI. 91030-150 Porto Alegre - RS.","(51) 33419754","Estadual","Não Informado","Sim",-30.00511,-51.17367
"293",43107117,"ESC EST ENS FUN PROFESSOR IVO CORSEUIL",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,6,1,1,18,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R MARIO ANTUNES DA CUNHA 195, 195 PETROPOLIS. 90690-400 Porto Alegre - RS.","(51) 33346216","Estadual","Não Informado","Sim",-30.04279,-51.17687
"294",43107125,"ESC EST ENS MED PROFESSOR SARMENTO LEITE",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,17,1,1,35,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"R EUGENIO DU PASQUIER 280, 280 CRISTO REDENTOR. 91040-350 Porto Alegre - RS.","(51) 33779874","Estadual","Não Informado","Sim",-30.00597,-51.16242
"295",43107133,"ESC EST ENS FUN PROFESSORA VIOLETA MAGALHAES",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,10,1,1,24,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R ESTRADA VILA MARIA 415, 415 CAVALHADA. 91920-370 Porto Alegre - RS.","(51) 32410500","Estadual","Não Informado","Sim",-30.11093,-51.23243
"296",43107141,"ESC EST ENS FUN PROFESSORES LANGENDONCK",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,13,1,1,39,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R JACUNDA 365, 365 GUARUJA. 91770-430 Porto Alegre - RS.","","Estadual","Não Informado","Sim",-30.15579,-51.22038
"297",43107150,"ESC EST ENS FUN RAFAEL PINTO BANDEIRA",1,"21/12/2018",4,1,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,1,35,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R CORONEL CLAUDINO 254, 254 CRISTAL. 91910-670 Porto Alegre - RS.","(51) 32410047","Estadual","Não Informado","Sim",-30.09593,-51.24316
"298",43107168,"ESC EST ENS FUN RIO DE JANEIRO",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,12,1,1,30,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R GEN LIMA E SILVA 400, 400 CIDADE BAIXA. 90050-100 Porto Alegre - RS.","","Estadual","Não Informado","Sim",-30.03681,-51.2227
"299",43107192,"ESC EST ENS FUN WILLIAM RICHARD SCHISLER",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,10,1,1,36,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R VISCONDE DO HERVAL 970, 970 MENINO DEUS. 90130-150 Porto Alegre - RS.","(51) 32337511","Estadual","Não Informado","Sim",-30.05359,-51.21874
"300",43107206,"ESC EST ENS FUN SANTA RITA DE CASSIA",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,14,1,1,25,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R SILVEIRO 1640, 1640 MORRO STA TEREZA. 90850-000 Porto Alegre - RS.","(51) 32314651","Estadual","Não Informado","Sim",-30.0745,-51.23029
"301",43107214,"ESC EST ENS MED SANTA ROSA",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,19,1,0,64,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"AV AVENIDA BERNARDINO DE OLIVEIRA 665, 665 SANTA ROSA DE LIMA. 91160-300 Porto Alegre - RS.","","Estadual","Não Informado","Sim",-29.99646,-51.10037
"302",43107222,"ESC EST ENS FUN SAO CAETANO",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,9,1,1,23,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"ETR SAO CAETANO 1600, 1600 LAMI. 91787-740 Porto Alegre - RS.","(51) 31266006","Estadual","Não Informado","Sim",NA,NA
"303",43107230,"ESC EST ENS FUN SOLIMOES",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,6,1,1,35,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"ETR ESTRADA DAS QUIRINAS S/N, S/N LOMBA DO PINHEIRO. 91787-730 Porto Alegre - RS.","(51) 33152886","Estadual","Não Informado","Sim",NA,NA
"304",43107257,"ESC EST ENS FUN TENENTE CORONEL TRAVASSOS ALVES",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,9,1,1,26,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R CHACARA DOS BOMBEIROS 3, 3 PARTENON. 91520-160 Porto Alegre - RS.","(51) 33392992","Estadual","Não Informado","Sim",-30.07814,-51.1701
"305",43107265,"ESC EST ENS FUN URUGUAI",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,14,1,1,37,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"PRQ PARQUE MOINHOS DE VENTO 200, 200 MOINHOS DE VENTO. 90440-030 Porto Alegre - RS.","(51) 33322253","Estadual","Não Informado","Sim",NA,NA
"306",43107273,"ESC EST ENS FUN VENEZUELA",1,"21/12/2018",4,1,NA,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,18,1,1,50,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"AV NITEROI ESQUINA TRAV VIAMAO S/N, S/N MEDIANEIRA. 90880-270 Porto Alegre - RS.","(51) 32231128","Estadual","Não Informado","Sim",NA,NA
"307",43107281,"ESC EST ENS FUN VERA CRUZ",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,9,1,1,34,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R SINF DONA LUIZA ROCCO 155, 155 GLORIA. 90870-050 Porto Alegre - RS.","(51) 33363043","Estadual","Não Informado","Sim",-30.07359,-51.20397
"308",43107290,"ESC EST ENS FUN ALDO LOCATELLI",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,14,1,1,42,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R RUA THOMAZ FRANCISCO DE JESUS S/N, S/N JARDIM CARVALHO. 91430-750 Porto Alegre - RS.","(51) 33814599","Estadual","Não Informado","Sim",-30.04887,-51.14605
"309",43107303,"ESC EST ENS FUN DANILO ANTONIO ZAFFARI",1,"21/12/2018",4,1,NA,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,17,1,1,34,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R GENERAL MARCOS KRUCHIN 291, 291 FARRAPOS. 90245-250 Porto Alegre - RS.","","Estadual","Não Informado","Sim",-29.9858,-51.19507
"310",43107311,"ESC EST ENS FUN ITAMARATI",1,"21/12/2018",4,1,NA,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,18,1,0,44,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"R FRANCISCO RODOLFO SIMCH 617, 617 SARANDI. 91130-210 Porto Alegre - RS.","(51) 33441727","Estadual","Não Informado","Sim",-30.00711,-51.1296
